id,city,name,link,img,address,rating,price,Swimming pool [indoor],Sauna,Golf course [on-site],Garden,Tennis court,Massage,Shared kitchen,Smoking area,Swimming pool [outdoor],Shops,Kids club,Badminton court,Poolside bar,Front desk [24-hour],Restaurants,Fitness center,Playground,Family room,Bar,Kitchen,Golf course (within 3 km),Spa
HoChiMinh129,Ho Chi Minh,Crown Diamond Hotel Phu My Hung District 7,https://www.agoda.com/crown-diamond-hotel-phu-my-hung-district-7/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/547293/-1/57ca67575b1798cd7ff134a9211c74fa.jpg?s=1024x768,"21-23 Noi Khu Hung Phuoc 2 Street, Tan Phong Ward, District 7, Near SECC Ho Chi Minh city (1 Km), District 7, Ho Chi Minh City, Vietnam, 70000",7.4,874805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
HoChiMinh130,Ho Chi Minh,Saigon Chill Stay - City Centre,https://www.agoda.com/saigon-chill-stay-city-centre/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/911/9115055/9115055_19080515030079007939.jpg?s=1024x768,"15B/47 Le Thanh Ton, District 1, Ho Chi Minh City, District 1, Ho Chi Minh City, Vietnam",9.3,545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh131,Ho Chi Minh,AYA Homestay,https://www.agoda.com/aya-homestay_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/5436353/-1/5fcd033ada23f97caa2da7f22b7a5b09.jpg?s=1024x768,"25/33 Nguyen Binh Khiem, Ben Nghe ward, District 1, Ho Chi Minh City, Vietnam, 700000",9.2,692641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh133,Ho Chi Minh,RedDoorz Plus @ Nguyen Thi Thap Street,https://www.agoda.com/reddoorz-plus-nguyen-thi-thap-street/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/749/7496538/7496538_19060511180075162201.jpg?s=1024x768,"563 Nguyen Thi Thap Street, Tan Phong Ward, District 7, Ho Chi Minh City, Vietnam, 00000",8.1,382684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh134,Ho Chi Minh,Huy Hoang Hotel 2,https://www.agoda.com/huy-hoang-hotel-2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/699/699294/699294_15060914590029038663.jpg?s=1024x768,"36/2 Cao Thang St, Ward 5, Dist 3, District 3, Ho Chi Minh City, Vietnam, 70000",6.4,528139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh135,Ho Chi Minh,Hotel Nhu Y 2,https://www.agoda.com/hotel-nhu-y-2/hotel/all/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/155987727.jpg?k=2449eeaece64ef66a43ff0cae43e78f2fa26c2963578b0914ffdbbe8614301b2&o=,"76, Street 7A, Binh Tan, Ho Chi Minh City, Vietnam",7.0,327273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh136,Ho Chi Minh,Sky Center Hostel,https://www.agoda.com/sky-center-hostel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=6,https://pix6.agoda.net/hotelImages/120/1206157/1206157_16102222380048036914.jpg?s=1024x768,"Room 1105, BMC Apartment,422 Vo Van Kiet, Co Giang ward, District 1, Ho Chi Minh City, Vietnam, 70000",8.6,295455,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
HoChiMinh137,Ho Chi Minh,Sherwood Residence Hotel,https://www.agoda.com/sherwood-residence-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/5666264/0/14452e6ea9f7e72490efd0ddceb6d034.jpg?s=1024x768,"127 Pasteur District 3, District 3, Ho Chi Minh City, Vietnam",8.8,3115373,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
HoChiMinh138,Ho Chi Minh,Weland Residence Saigon,https://www.agoda.com/weland-residence-saigon_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=5,https://pix5.agoda.net/hotelImages/659/6590511/6590511_19032610080073246543.jpg?s=1024x768,"Aqua 1 Vinhomes Golden River, 2 Ton Duc Thang street, Ben Nghe Ward, District 1, HCMC, District 1, Ho Chi Minh City, Vietnam, 70000",8.9,1640909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh139,Ho Chi Minh,OYO 286 Saigon Q Apartment,https://www.agoda.com/oyo-286-saigon-q-apartment/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/5510086/-1/c02c752e153519035c471f1b91aa3fb0.jpg?s=1024x768,"135/44 Tran Hung Dao, District 1, District 1, Ho Chi Minh City, Vietnam, 70000",8.5,370309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh140,Ho Chi Minh,Hoang Trieu Hotel,https://www.agoda.com/hoang-trieu-hotel_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/5041160/-1/a608adca732cc86797531a1a76e8373d.jpg?s=1024x768,"43-45 Le Van Thiem, Tan Phong Ward, District 7, Ho Chi Minh City, Vietnam, 70000",7.6,1252273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh141,Ho Chi Minh,Riverside Serviced Apartments,https://www.agoda.com/riverside-serviced-apartments/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=4,https://pix6.agoda.net/hotelImages/287/287921/287921_15072110460032665120.jpg?s=1024x768,"53 Vo Truong Toan St., Thao Dien Ward, District 2, Ho Chi Minh City, Vietnam, 70000",8.2,1689177,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
HoChiMinh142,Ho Chi Minh,Lucky Star Hotel 146 Nguyen Trai,https://www.agoda.com/lucky-star-hotel-146-nguyen-trai/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/315/3155614/3155614_17110714420058846588.jpg?s=1024x768,"146 Nguyen Trai, Ben Thanh Ward, District 1, Ho Chi Minh City, Vietnam, 0084",7.4,532468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh143,Ho Chi Minh,white diamond hotel,https://www.agoda.com/white-diamond-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/6590555/-1/d9838593ef0dd64dfb7d5a438bbf4678.jpg?s=1024x768,"số 7 đống đa , phường 2 tân bình , thành phố hồ chí minh, Tan Binh, Ho Chi Minh City, Vietnam, 700000",6.8,831169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh144,Ho Chi Minh,Cat Hotel,https://www.agoda.com/cat-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/557893/-1/3c4f922ada871c30cb17bbaa31f02a92.jpg?s=1024x768,"5 Truong Dinh Street, District 1, Ho Chi Minh City, Vietnam, 70000",7.8,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh145,Ho Chi Minh,Snow Garden Hotel and Apartment,https://www.agoda.com/snow-garden-hotel-and-apartment/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/178/1781003/1781003_17012318060050494716.jpg?s=1024x768,"296 Nguyen Thuong Hien street, Phu Nhuan district, Phu Nhuan, Ho Chi Minh City, Vietnam, 70000",6.9,500000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HoChiMinh146,Ho Chi Minh,Huong Sen Annex Hotel,https://www.agoda.com/huong-sen-annex-hotel_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/5069180/-1/6f5058d82dc62c317afc4561f0daf8ba.jpg?s=1024x768,"4-6-8 Mac Thi Buoi, District 1, Ho Chi Minh City, Vietnam, 70000",8.8,1636364,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
HoChiMinh148,Ho Chi Minh,Hong Vina Luxury Hotel,https://www.agoda.com/hong-vina-luxury-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/802/802989/802989_15080309450033512757.jpg?s=1024x768,"145 Ky Con Street, Nguyen Thai Binh Ward, District 1, Ho Chi Minh City, Vietnam",7.9,619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh149,Ho Chi Minh,King Star Hotel,https://www.agoda.com/king-star-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=3,https://pix6.agoda.net/hotelImages/255423/-1/e7481769531807fb6cadbe51f140028b.jpg?s=1024x768,"8A/4D2 Thai Van Lung Street, District 1, District 1, Ho Chi Minh City, Vietnam",6.7,1006753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh150,Ho Chi Minh,HAPPYHOMES - Luxury Bui Vien Walking Street In Sai Gon,https://www.agoda.com/happyhomes-luxury-bui-vien-walking-street-in-sai-gon/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/778/7787661/7787661_19060715010075615873.jpg?s=1024x768,"102/42 Cong Quynh Street,d1, District 1, Ho Chi Minh City, Vietnam, 700000",7.4,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh151,Ho Chi Minh,MRT Apartment In Masteri Thao Dien,https://www.agoda.com/mrt-apartment-in-masteri-thao-dien/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/3054627/-1/8fdb22ec9def7aea122616b4fd004a8d.jpg?s=1024x768,"159 Xa Lo Ha Noi, Thao Dien, Masteri Thao Dien Apartment, T5, A.30-11, District 2, Ho Chi Minh City, Vietnam",8.5,1133793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh152,Ho Chi Minh,New Saigon Hostel 2,https://www.agoda.com/new-saigon-hostel-2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/1156858/-1/ad7f075024f589956aaefe3d8d5a2b5d.png?s=1024x768,"373/16 Pham Ngu Lao St., District 1, Ho Chi Minh City, Vietnam",8.4,519481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh153,Ho Chi Minh,Cat Huy Hotel,https://www.agoda.com/cat-huy-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=6,https://pix5.agoda.net/hotelImages/288/288049/288049_14072813460020519001.jpg?s=1024x768,"353/28 Pham Ngu Lao Street, District 1, Ho Chi Minh City, Vietnam, 70000",8.5,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh154,Ho Chi Minh,Minh Vy Hotel,https://www.agoda.com/minh-vy-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/337/337114/337114_16071813550044747732.jpg?s=1024x768,"75 Le Thi Hong Gam Street, District 1, Ho Chi Minh City, Vietnam, 700000",7.4,605628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HoChiMinh155,Ho Chi Minh,Beautiful Saigon Hotel,https://www.agoda.com/beautiful-saigon-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/281/281841/281841_13072210330013960474.jpg?s=1024x768,"62 Bui Vien Street, District 1, District 1, Ho Chi Minh City, Vietnam",8.2,778909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HoChiMinh156,Ho Chi Minh,Saigon Odyssey Hotel,https://www.agoda.com/saigon-odyssey-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/222/222993/222993_16092413270046864965.jpg?s=1024x768,"38 Bui Vien street, District 1, Ho Chi Minh City, Vietnam, 70000",7.2,436364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh158,Ho Chi Minh,VIEN NGOC XANH 6 HOTEL,https://www.agoda.com/vien-ngoc-xanh-6-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/7019999/-1/f81a9f01cad953ae27d37fd833a66e17.jpg?s=1024x768,"138 - 138 A, Le Van Sy Street, Ward 10, Phu Nhuan District, Ho Chi Minh City, Vietnam, Phu Nhuan, Ho Chi Minh City, Vietnam, 725002",7.2,497700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh159,Ho Chi Minh,Sunshine Hotel & Apartment,https://www.agoda.com/sunshine-hotel-apartment/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/261/2612612/2612612_17081820180055518756.jpg?s=1024x768,"64, No 6 St, Hung Phuoc 3, Tan Phong Ward, District 7, Ho Chi Minh City, Vietnam, 70000",8.4,519481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh160,Ho Chi Minh,Sunshine Boutique Hotel Phu My Hung,https://www.agoda.com/sunshine-boutique-hotel-phu-my-hung/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/8620571/-1/2dac537b562c67f84c6253475d69a891.png?s=1024x768,"16-18-20 Cao Trieu Phat, Tan Phong Ward, District 7, District 7, Ho Chi Minh City, Vietnam, 700000",8.6,714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh161,Ho Chi Minh,Thuy Sakura Hotel & Serviced Apartment,https://www.agoda.com/thuy-sakura-hotel-serviced-apartment/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/896782/-1/ab04f437ef64a61d9418d73ab7c93f97.jpg?s=1024x768,"No.10 Cao Ba Quat, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam, 70000",7.3,1220779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh162,Ho Chi Minh,Sofitel Saigon Plaza Hotel,https://www.agoda.com/sofitel-saigon-plaza-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=5,https://pix6.agoda.net/hotelImages/109/10976/10976_17032507210051839912.jpg?s=1024x768,"17 Le Duan Boulevard, District 1, District 1, Ho Chi Minh City, Vietnam,",8.5,3480000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
HoChiMinh163,Ho Chi Minh,My Anh 120 Sai Gon Hotel,https://www.agoda.com/my-anh-120-sai-gon-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/334/334840/334840_17052921180053308858.jpg?s=1024x768,"71/12-14 Nguyen Trai Street, Ben Thanh Ward, District 01, District 1, Ho Chi Minh City, Vietnam, 70000",7.6,754345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh164,Ho Chi Minh,Giang Son 1 Hotel,https://www.agoda.com/giang-son-1-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=6,https://pix5.agoda.net/hotelImages/297/297152/297152_15092515160036382135.jpg?s=1024x768,"283/14 Pham Ngu Lao street, district 01, District 1, Ho Chi Minh City, Vietnam, 70000",8.3,337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh165,Ho Chi Minh,OYO 272 PVL Service Apartment,https://www.agoda.com/oyo-272-pvl-service-apartment/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/8707564/-1/71b64f182056e1faf501f1942c4ccafa.jpg?s=1024x768,"15, Duong So 12, An Phu, Quan 2, Ho Chi Minh, District 2, Ho Chi Minh City, Vietnam, 700000",9.8,386594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh166,Ho Chi Minh,Citi Home,https://www.agoda.com/citi-home/hotel/all/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/219505785.jpg?k=f0979bda473f3194a76144cdf6886849bd34d741b53795cde29794b76d702788&o=,"95B Hoa Hung Street, Ward 12, District 10, District 10, Ho Chi Minh City, Vietnam",7.0,266429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh167,Ho Chi Minh,Capri By Fraser Ho Chi Minh City Hotel,https://www.agoda.com/capri-by-fraser-ho-chi-minh-city-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=4,https://pix6.agoda.net/hotelImages/4892604/0/c89d612a4244ff04c225a7a83fef5610.jpg?s=1024x768,"No. 2, Street C, Tan Phu Ward, District 7, Ho Chi Minh city, District 7, Ho Chi Minh City, Vietnam, 700000",8.2,1759500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
HoChiMinh168,Ho Chi Minh,RedDoorz Plus near Mien Tay Bus Station 2,https://www.agoda.com/reddoorz-plus-near-mien-tay-bus-station-2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/699/6997768/6997768_19041310540073716379.jpg?s=1024x768,"349/2 An Duong Vuong, Binh Tan, Ho Chi Minh City, Vietnam, 00000",5.5,277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh169,Ho Chi Minh,Thien Phu 2 Hotel,https://www.agoda.com/thien-phu-2-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/788687/-1/67b482ef7722ed0daf07802f815dab62.jpg?s=1024x768,"78 Phan Huy Ich Street, Tan Binh, Ho Chi Minh City, Vietnam, 70000",4.5,272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh170,Ho Chi Minh,Tan Da Hotel,https://www.agoda.com/tan-da-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/300/300954/300954_16122012380049803383.jpg?s=1024x768,"22-24 Tan Da St, District 5, Ho Chi Minh City, Vietnam, 70000",6.7,327273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh171,Ho Chi Minh,Ibis Saigon South Hotel,https://www.agoda.com/ibis-saigon-south-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/317/317796/317796_17021517360051047310.png?s=1024x768,"73 Hoang Van Thai Street, Tan Phu Ward, District 7, Ho Chi Minh City, Vietnam, 70000",7.7,1647200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh172,Ho Chi Minh,Shinee Hotel,https://www.agoda.com/shinee-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/594/5942041/5942041_18110615370069511287.jpg?s=1024x768,"R4-35 Le Van Thiem Street, Tan Phong Ward, District 7, HCMC, District 7, Ho Chi Minh City, Vietnam, 700000",7.4,883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh173,Ho Chi Minh,The Spring Hotel,https://www.agoda.com/the-spring-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/165/165454/165454_14031323170018693586.jpg?s=1024x768,"44-46 Le Thanh Ton St, District 1, Ho Chi Minh City, Vietnam",7.8,686580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh174,Ho Chi Minh,New Saigon Hostel,https://www.agoda.com/new-saigon-hostel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/670/670695/670695_14072111430020364879.jpg?s=1024x768,"270 Bui Vien St, Pham Ngu Lao Ward, District 1, Ho Chi Minh City, Vietnam",8.2,489870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh175,Ho Chi Minh,Ngan Ha Hotel,https://www.agoda.com/ngan-ha-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/303054/-1/a060249c8b8a2a70b5b07b7b79119db8.jpg?s=1024x768,"190 Le Thanh Ton Street, Ben Thanh Ward, District 1, District 1, Ho Chi Minh City, Vietnam",7.4,648485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
