id,city,name,link,img,address,rating,price,Front desk [24-hour],Kids club,Playground,Kitchen,Swimming pool [indoor],Golf course [on-site],Swimming pool [kids],Hot tub,Jacuzzi,Steamroom,Shared kitchen,Nightclub,Family room,Garden,Massage,Swimming pool [outdoor],Bar,Spa,Golf course (within 3 km),Shops,Sauna,Tennis court,Fitness center,Babysitting service,Restaurants
DaLat707,Da Lat,Moc 1988,https://www.agoda.com/moc-1988/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/148951459.jpg?k=2b5d1f895a52ab8f322c6313776e1d22f16318457d4bddbe87f415bc77241db0&o=,"46/9 Hung Vuong, ward 9, Old Train Station, Dalat, Vietnam",9.2,95238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat709,Da Lat,Kien Kien,https://www.agoda.com/kien-kien/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/187204598.jpg?k=958fda87ee1cf4e9e9faed066ffe3f5d1ac1ab6c9d5a5693cb5c67bbeccd6cbf&o=,"106 Đường 3 tháng 2 Phường 1, Dalat City Center, Dalat, Vietnam",3.9,136364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat710,Da Lat,Đa Lat My Nuong Hotel,https://www.agoda.com/a-lat-my-nuong-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/195905613.jpg?k=e988b0a9cbff5e745660264ab06a42a9b5a4fe47c51130580be3c91aac567f1e&o=,"12 Nguyễn Thị Nghĩa 12, Dalat City Center, Dalat, Vietnam",7.5,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat711,Da Lat,Quang Huy Homestay,https://www.agoda.com/quang-huy-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/158295337.jpg?k=63bf82224850726e36c4470471732ec85b060e148277cbd3e843bbfd585ad66d&o=,"B20 Khu Quy Hoach Mac Dinh Chi, Dalat City Center, Dalat, Vietnam",8.6,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat712,Da Lat,Villa Hotel Hoa Phuong,https://www.agoda.com/villa-hotel-hoa-phuong_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/115492597.jpg?k=6d5b4d22d489569bb4791973384ccba9105ceedd3482cdfbeac7116846861714&o=,"Mai Anh Đào 24, Love Valley / Dream Hill, Dalat, Vietnam",8.1,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat713,Da Lat,At house,https://www.agoda.com/at-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/201073432.jpg?k=656856603bf93e415ddce5df440d3db7f1da2e5af7b19757756607ec2a2eea93&o=,"10 Huyền Trân Công Chúa 10 huyền trân công chúa, phường 5, đà lạt, lâm đồng, Dalat City Center, Dalat, Vietnam",8.5,272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat714,Da Lat,Life in Laugh Homestay,https://www.agoda.com/life-in-laugh-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/112058022.jpg?k=274523cd61a02d448ac2dd231f61dd7ad791cc453156fa50cf8d7c2ec8c18ae0&o=,"03 Tran Phu , Dalat City Center, Dalat, Vietnam",8.0,172987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat716,Da Lat,The Vic's House,https://www.agoda.com/the-vic-s-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/191830926.jpg?k=0f3204099d300bed69381ac415ce3675c460aca1212ec05701ac90245612a810&o=,"8 Vạn Hạnh 38/8, Love Valley / Dream Hill, Dalat, Vietnam",8.7,545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat717,Da Lat,An Tam Guest House,https://www.agoda.com/an-tam-guest-house/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/52473311.jpg?k=a75d4a257e1df596f961470f6734a6f35de9aacb0c1e1634ef3af47aae4766fe&o=,"1B Ha Huy Tap, Ward 3, Dalat City Center, Dalat, Vietnam",10.0,202098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat719,Da Lat,Vy's Home,https://www.agoda.com/vy-s-home/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/198925914.jpg?k=9de9327bd81049da79a58e9af4ca8f6c66e3af95613367ed8efdd3e1cb8d53b1&o=,"161 Co Loa Street, Cam Ly Falls, Dalat, Vietnam",9.4,308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat720,Da Lat,Classic Garden Homestay Đa Lat,https://www.agoda.com/classic-garden-homestay-a-lat/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/188137634.jpg?k=426db55eea8952f1d2f67adcdfe5fb78948b05c872b971ed2d59206550073509&o=,"B85 KQH Ngô Quyền, phường 6, Love Valley / Dream Hill, Dalat, Vietnam",9.0,254545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat721,Da Lat,Villa Sunny Đa Lat,https://www.agoda.com/villa-sunny-a-lat/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=6,https://q-xx.bstatic.com/xdata/images/hotel/max500/203730907.jpg?k=efad2202dfe274efb9730ed44e3c3c49c543ea43dfda951f25d4a909ea3100a8&o=,"40/2 Nguyen Luong Bang , Cam Ly Falls, Dalat, Vietnam",8.1,129870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat722,Da Lat,Eco-Dream Farmstay,https://www.agoda.com/eco-dream-farmstay_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/206493611.jpg?k=264150121fcee319e14b82188d0cdefaca0499b22812ce7c0f7a8a7088755095&o=,"07 Thánh mẫu, Love Valley / Dream Hill, Dalat, Vietnam",9.0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat723,Da Lat,Osacar Hotel,https://www.agoda.com/osacar-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/195364751.jpg?k=4e459a4ff3cfdb45ee4f11b839605a57b3d55d9a1f37cd98a324d0592a7773a6&o=,"85/1 Nguyễn Thị Nghĩa Phường 2, Dalat City Center, Dalat, Vietnam",8.0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat724,Da Lat,Tam Nhu Thuy,https://www.agoda.com/tam-nhu-thuy/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/133688305.jpg?k=3f002f9e51108cff161c587532e23c03f8fa9b6707264e12578c6b01d2092509&o=,"15 Lu Gia, Old Train Station, Dalat, Vietnam",8.1,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat725,Da Lat,Sweet Lavender House,https://www.agoda.com/sweet-lavender-house_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/149151275.jpg?k=732c484efb86e7f96c621729e9dc18169fdf84a072342741080c1e9eee0864be&o=,"5 Phu Dong Thien Vuong, Cam Ly Falls, Dalat, Vietnam",8.5,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat726,Da Lat,Nha Nguyen Can,https://www.agoda.com/nha-nguyen-can/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/128059795.jpg?k=bbf29194f7c4ce17ee19a78ee7931fbf9c899cf42d4b0c9f775063457ec08908&o=,"33 Le Dai Hanh, Dalat City Center, Dalat, Vietnam",8.4,855000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat727,Da Lat,Dalat Xua va Nay Hotel,https://www.agoda.com/dalat-xua-va-nay-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/479/479540/479540_14050909270019355329.jpg?s=1024x768,"45 Pham Ngu Lao St., Ward 3, Lam Dong Province, Dalat City Center, Dalat, Vietnam, 61000",6.9,164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat728,Da Lat,Mie Mie’s House,https://www.agoda.com/mie-mie-s-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/182423339.jpg?k=7643002de47424fe8acac4c1582f2b86b3c3fe46f5b174f76ead7808e4440e2c&o=,"115 Nguyen Trung Truc, Ward 3, Dalat City Center, Dalat, Vietnam",7.7,245455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat729,Da Lat,Khanh An,https://www.agoda.com/khanh-an/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/174950054.jpg?k=ecb0f3b49e2b8be3201d476c07cccff9ca7d49477c58e46577a349f3be739edc&o=,"B38 Kqh Mac Dinh Chi,P4,tp Da lat, Dalat City Center, Dalat, Vietnam",9.7,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat730,Da Lat,Thien Bao Hotel,https://www.agoda.com/thien-bao-hotel_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/216411910.jpg?k=b936f96e541a369d11b1ba1a19ad7183f0696891c46b66edbfa9ee3966fc16d4&o=,"61 Phan Như Thạch, Phường 1, Dalat City Center, Dalat, Vietnam",9.0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat731,Da Lat,Phuong Tung Hotel,https://www.agoda.com/phuong-tung-hotel_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/167829855.jpg?k=5ae92bbc85a74084c7bfef23faf2c3ae59bab1074b2e02c1b042bf5c137c6ac4&o=,"18A Thi Sách,phường 6, Da Lat City, Dalat City Center, Dalat, Vietnam",7.6,303030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat732,Da Lat,My Khanh Hotel,https://www.agoda.com/my-khanh-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/198231735.jpg?k=3c3a25019e8837618f30716f1a7561b6eca72010b0a359a9c101fc1b946e3886&o=,"11 Tô Hiệu, Love Valley / Dream Hill, Dalat, Vietnam",9.6,283636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat733,Da Lat,Cattleya Hotel,https://www.agoda.com/cattleya-hotel_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/max500/176109321.jpg?k=d277b0c5585ec89bd67280506c0cfe4da43a838873ede9cfe87248b2966c9c2e&o=,"57 Nguyen Van Troi, ward 2, Dalat City Center, Dalat, Vietnam",8.0,323357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat734,Da Lat,Lambro home,https://www.agoda.com/lambro-home/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/183620562.jpg?k=d078c6250e4cfe9e60719ae4415c76ffbf92abe6f7f483d89f5ad1ccb5c49c29&o=,"49/1 Nguyễn Đình Chiểu Hẻm 9 Nguyễn Đình Chiểu, Old Train Station, Dalat, Vietnam",9.4,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat735,Da Lat,Strawberry Hotel Dalat,https://www.agoda.com/strawberry-hotel-dalat/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/219461890.jpg?k=abe72368580a6a36c836ac19e8f739a03157bce1745cc9fb4b26724028352c2e&o=,"Hẻm 6 Mai Anh, Cam Ly Falls, Dalat, Vietnam",8.8,189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat736,Da Lat,Mooka 's Home (Backpackers),https://www.agoda.com/mooka-s-home-backpackers/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/139393954.jpg?k=70826089cee834d9a84a32868dab351cefba5499d3faa4417e0c35e5f84381be&o=,"02 Co Loa, Ward 2, Cam Ly Falls, Dalat, Vietnam",9.3,225974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat737,Da Lat,Thanh Dong Villa Hotel,https://www.agoda.com/thanh-dong-villa-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/208639000.jpg?k=42a39ca1602aa8611c31fbbeafcdb8bf77f33bd5bb405cb7e1689bf3b656c187&o=,"91 Bui Thi Xuan, Dalat City Center, Dalat, Vietnam",2.0,277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat738,Da Lat,homestay.nhatuiminh,https://www.agoda.com/homestay-nhatuiminh/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/214542645.jpg?k=e54dc1e2f527bbeecf0ff579035b34201a6b66b34a6ca6c7d50bf974bc5f12c1&o=,"5/2 hẻm Trần Quý Cáp, phường 10, Thành phố Đà Lạt 5/2 hẻm Trần Quý Cáp, Old Train Station, Dalat, Vietnam",9.3,409091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat739,Da Lat,Dalat Shalala~,https://www.agoda.com/dalat-shalala/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/206737849.jpg?k=b4fcbb6bb529be5a5d38cbe6673f0861304aba4d5dbcbb5e7bf668bbb32fcd17&o=,"75 Phan Bội Châu, Dalat City Center, Dalat, Vietnam",8.0,332500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat740,Da Lat,DALAT RESTSTOP,https://www.agoda.com/dalat-reststop/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/195751423.jpg?k=95e9cb132720e5c78acd2a7372d6945b9c5d1298d7c9b11d66378f8e5de79787&o=,"SỐ 1 LÊ HỒNG PHONG PHƯỜNG 4 ĐÀ LẠT SỐ 1 LÊ HỒNG PHONG PHƯỜNG 4 ĐÀ LẠT, Dalat City Center, Dalat, Vietnam",7.3,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat741,Da Lat,Merci Dalat Boutique Hotel,https://www.agoda.com/merci-dalat-boutique-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/173640346.jpg?k=856ca3745078011bc275b239c19c7d7c1194dc889d9fb4d1aa08528b27633bdd&o=,"131, Tran Dai Nghia, Love Valley / Dream Hill, Dalat, Vietnam",8.0,385714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat742,Da Lat,Khach San Đao Hoa,https://www.agoda.com/khach-san-ao-hoa/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/163086213.jpg?k=5f416188e1da88324c0fe23c0f839b1c806b004d62ee5507f59d93ce400a9f43&o=,"54 Phạm Ngũ Lão, Dalat City Center, Dalat, Vietnam",8.4,552500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat743,Da Lat,Hostel Huong Ha 2,https://www.agoda.com/hostel-huong-ha-2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/100704825.jpg?k=267443346ef443439554e37d67a13475c20bdbab907a091a6de5bdce5019ea9e&o=,"Block 45 KQH Phan Dinh Phung & Nguyen Cong Tru, Da Lat, Cam Ly Falls, Dalat, Vietnam",5.8,202098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat744,Da Lat,Bong Cai House,https://www.agoda.com/bong-cai-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/184584101.jpg?k=a1938e35254fbb86c95d416edaa65034b16bf87dcfaf7df7894c95f6fd581731&o=,"139 Hai Bà Trưng, Dalat City Center, Dalat, Vietnam",9.6,363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat745,Da Lat,Pensee Guesthouse,https://www.agoda.com/pensee-guesthouse/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/143964142.jpg?k=fb7b46d0c73d0f92081169bdf1d24c5fce66b8b491dcea3eb3caf8955ea16afa&o=,"7 - 20 Lu Gia, Ward 9, Old Train Station, Dalat, Vietnam",8.4,259740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat746,Da Lat,Thien Anh hostel,https://www.agoda.com/thien-anh-hostel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/201671215.jpg?k=698b39f20ad72e9054112c7288be6cddbb2d8cf04f3ed042b4d23e94f33aae04&o=,"64 Nguyễn Thị Nghĩa, phường 2, thành phố Đà Lạt 3, Dalat City Center, Dalat, Vietnam",7.8,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat747,Da Lat,SWEET Home 2,https://www.agoda.com/sweet-home-2/hotel/all/khu-chi-lang-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=4,https://q-xx.bstatic.com/xdata/images/hotel/840x460/160555702.jpg?k=1f4c1fc3fc04fe93e0478b9f54f769628beeb71358256b981b18cad7e65e1613&o=,"149 Hồ Xuân Hương, Khu Chi Lang, Khu Chi Lang, Vietnam",9.2,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat748,Da Lat,Palmyland Villa Hotel,https://www.agoda.com/palmyland-villa-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/112194997.jpg?k=85681387a094d7f48b006ebf619a371c244a48f6f0bc3834cd81bd79776f243e&o=,"16 Tran Quang Khai, Love Valley / Dream Hill, Dalat, Vietnam",8.1,303030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat749,Da Lat,My Kim Guest House,https://www.agoda.com/my-kim-guest-house/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/62074873.jpg?k=1ebca8b9963f2c7cb829701c013fbe6d74ad43f151ae9e2af34c52693e5cd1ba&o=,"A8 Tran Le, Dalat City Center, Dalat, Vietnam",5.7,255411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat750,Da Lat,Fullhouse Homestay,https://www.agoda.com/fullhouse-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/124048567.jpg?k=b8bd843a88cd213198f6021c2604053ffd44cedfb664b1a393baffd131c10ed5&o=,"116/3 Pham Ngoc Thach, Dalat City Center, Dalat, Vietnam",9.0,277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat751,Da Lat,BKV Homestay,https://www.agoda.com/bkv-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/171912130.jpg?k=ba2fd4a3626bd1345b95d413dcd16751faace94a5ca6f36ddd1b49e69aecdab4&o=,"Hẻm 11 Lữ Gia, Old Train Station, Dalat, Vietnam",9.5,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat760,Da Lat,MR.PEACE BACKPACKER'S HOUSE 2,https://www.agoda.com/mr-peace-backpacker-s-house-2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/216067226.jpg?k=b169d730cee5c8227869397e0a28dc049734658d32ae14b47540c7df806d49bf&o=,"3 bis Hai Ba Trung, ward 6, Dalat, Love Valley / Dream Hill, Dalat, Vietnam",9.1,213333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
